mandal,date,rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
Ameerpet,17-06-2021,0.0,24.4,31.5,69.8,94.8,0.0,2.8
Ameerpet,18-06-2021,0.0,25.0,32.5,57.7,91.8,0.0,8.7
Ameerpet,19-06-2021,0.0,24.2,30.0,70.2,89.9,0.0,14.2
Ameerpet,20-06-2021,0.3,23.7,30.6,63.4,93.7,0.0,9.7
Ameerpet,21-06-2021,0.0,24.5,33.1,42.3,86.5,0.0,2.2
Ameerpet,22-06-2021,0.0,26.2,33.8,43.5,78.2,0.0,10.1
Ameerpet,23-06-2021,0.0,26.6,33.0,48.7,76.3,0.0,5.3
Ameerpet,24-06-2021,0.0,24.7,30.5,59.3,72.0,0.0,1.9
Ameerpet,25-06-2021,0.0,23.9,28.8,72.5,92.3,0.0,3.0
Ameerpet,26-06-2021,0.0,24.6,30.8,64.4,87.0,0.9,2.1
Ameerpet,27-06-2021,3.6,23.7,32.9,61.3,100.0,0.0,1.2
Ameerpet,28-06-2021,15.7,23.5,28.1,86.8,100.0,0.0,0.9
Ameerpet,29-06-2021,0.0,24.7,31.8,62.6,100.0,0.0,1.7
Ameerpet,30-06-2021,4.1,24.7,33.4,61.8,100.0,0.0,1.9
Asifnagar,01-06-2021,0.1,25.8,37.6,30.3,78.1,0.0,7.1
Asifnagar,02-06-2021,3.5,24.0,36.7,32.8,100.0,0.0,8.9
Asifnagar,03-06-2021,5.2,22.6,34.3,41.5,100.0,0.0,4.7
Asifnagar,04-06-2021,0.0,23.3,32.4,51.3,100.0,0.0,4.9
Asifnagar,05-06-2021,4.0,23.8,34.3,44.3,100.0,0.0,5.7
Asifnagar,06-06-2021,0.7,24.3,33.8,39.5,90.3,0.0,6.5
Asifnagar,07-06-2021,0.0,26.1,34.5,38.1,87.8,0.0,4.8
Asifnagar,08-06-2021,0.0,25.7,35.2,35.9,71.9,0.0,9.2
Asifnagar,09-06-2021,0.0,26.2,35.8,28.7,73.5,0.0,11.3
Asifnagar,10-06-2021,0.0,24.6,31.8,52.8,74.4,0.0,6.6
Asifnagar,11-06-2021,15.3,21.6,32.9,48.4,100.0,0.0,7.2
Asifnagar,12-06-2021,0.0,23.9,31.9,52.8,91.0,0.0,6.3
Asifnagar,13-06-2021,0.0,24.2,32.8,51.8,83.6,0.0,8.2
Asifnagar,14-06-2021,12.0,22.6,32.5,54.8,100.0,0.0,8.3
Asifnagar,15-06-2021,0.3,23.3,32.5,53.8,100.0,0.0,7.6
Asifnagar,16-06-2021,2.1,23.9,32.8,48.4,100.0,0.0,10.2
Asifnagar,17-06-2021,0.0,24.5,31.7,54.3,84.5,0.3,9.6
Asifnagar,18-06-2021,0.0,24.8,33.0,44.0,82.5,0.0,7.5
Asifnagar,19-06-2021,0.0,24.2,31.1,52.8,82.7,0.2,10.2
Asifnagar,20-06-2021,0.3,23.7,31.2,50.1,82.6,0.0,10.2
Asifnagar,21-06-2021,0.0,24.4,33.7,35.0,79.2,0.0,6.4
Asifnagar,22-06-2021,0.0,26.0,34.1,33.4,74.8,0.0,7.7
Asifnagar,23-06-2021,0.4,26.0,35.0,34.1,77.8,0.0,6.2
Asifnagar,24-06-2021,0.3,24.9,31.7,45.8,79.7,0.0,4.8
Asifnagar,25-06-2021,0.0,23.8,30.5,51.9,84.6,0.0,7.4
Asifnagar,26-06-2021,0.0,24.5,31.8,46.8,79.9,0.0,7.6
Asifnagar,27-06-2021,5.9,23.6,34.4,40.9,100.0,0.0,7.0
Asifnagar,28-06-2021,11.4,22.5,29.4,70.7,100.0,0.0,5.7
Asifnagar,29-06-2021,0.0,23.9,32.4,59.8,100.0,0.0,5.6
Asifnagar,30-06-2021,10.0,24.0,34.9,43.8,100.0,0.0,6.0
Bahadurpura,01-06-2021,3.2,25.5,36.9,32.0,80.7,0.0,8.5
Bahadurpura,02-06-2021,0.7,24.5,35.8,34.6,85.7,0.0,9.1
Bahadurpura,03-06-2021,1.7,24.1,34.2,35.8,87.2,0.0,3.1
Bahadurpura,04-06-2021,0.0,25.1,32.3,40.4,86.8,0.0,2.5
Bahadurpura,05-06-2021,2.8,24.4,34.2,39.6,90.0,0.0,4.3
Bahadurpura,06-06-2021,0.4,24.6,33.6,37.2,88.0,0.0,3.8
Bahadurpura,07-06-2021,0.3,26.1,34.2,38.5,79.9,0.0,3.2
Bahadurpura,08-06-2021,0.0,25.8,34.4,35.5,77.1,0.0,4.1
Bahadurpura,09-06-2021,0.0,25.4,35.5,31.4,80.8,0.0,9.3
Bahadurpura,10-06-2021,0.0,24.8,31.0,45.4,79.6,0.0,11.7
Bahadurpura,11-06-2021,10.4,23.1,32.5,41.2,91.6,0.0,11.6
Bahadurpura,12-06-2021,0.0,24.0,30.9,44.6,84.2,0.0,9.7
Bahadurpura,13-06-2021,0.2,24.4,33.9,41.6,82.9,0.0,15.4
Bahadurpura,14-06-2021,8.5,22.9,32.5,45.3,93.7,0.0,6.8
Bahadurpura,15-06-2021,0.0,24.4,31.8,45.9,87.6,0.0,6.8
Bahadurpura,16-06-2021,2.0,24.4,32.8,41.4,89.2,0.0,9.4
Bahadurpura,17-06-2021,0.1,24.5,31.7,46.8,82.1,0.0,14.4
Bahadurpura,18-06-2021,0.2,24.9,33.0,38.3,84.8,0.0,6.2
Bahadurpura,19-06-2021,0.0,24.3,31.4,45.7,80.6,0.0,12.0
Bahadurpura,20-06-2021,0.0,23.9,30.6,43.3,82.1,0.0,8.4
Bahadurpura,21-06-2021,0.0,24.5,33.8,32.8,78.1,0.0,13.5
Bahadurpura,22-06-2021,0.0,25.9,33.7,31.9,74.8,0.0,8.8
Bahadurpura,23-06-2021,0.4,25.6,33.6,34.0,84.1,0.0,10.7
Bahadurpura,24-06-2021,0.0,24.7,31.4,41.2,83.9,0.0,6.4
Bahadurpura,25-06-2021,0.0,24.0,30.0,45.3,86.0,0.1,12.3
Bahadurpura,26-06-2021,0.0,24.6,31.5,41.5,82.2,0.3,8.8
Bahadurpura,27-06-2021,4.3,23.9,32.8,38.3,93.2,0.0,8.5
Bahadurpura,28-06-2021,6.8,23.6,28.8,71.8,93.5,0.0,5.6
Bahadurpura,29-06-2021,0.1,24.6,31.7,46.4,89.3,0.0,3.0
Bahadurpura,30-06-2021,14.4,25.6,35.0,36.7,89.3,0.0,2.7
Bandlaguda,01-06-2021,2.0,25.4,37.0,38.3,80.2,0.0,11.2
Bandlaguda,02-06-2021,11.7,22.3,35.4,38.7,92.3,0.0,10.3
Bandlaguda,03-06-2021,0.9,24.4,33.0,51.3,85.0,0.0,13.5
Bandlaguda,04-06-2021,0.0,24.7,31.8,54.1,84.3,0.0,5.3
Bandlaguda,05-06-2021,1.2,23.7,34.3,47.2,88.7,0.0,10.5
Bandlaguda,06-06-2021,1.3,23.9,33.0,45.0,92.1,0.0,10.1
Bandlaguda,07-06-2021,0.0,25.8,35.1,42.2,83.8,0.0,7.1
Bandlaguda,08-06-2021,0.0,25.6,34.3,44.7,71.5,0.0,13.8
Bandlaguda,09-06-2021,0.0,25.7,35.0,38.2,74.4,0.2,16.6
Bandlaguda,10-06-2021,0.0,24.8,31.3,57.0,73.9,0.0,13.2
Bandlaguda,11-06-2021,8.1,22.9,32.2,54.6,91.2,0.0,18.6
Bandlaguda,12-06-2021,0.5,24.1,30.9,55.3,82.6,0.0,15.7
Bandlaguda,13-06-2021,0.0,24.1,32.6,54.5,83.4,0.1,14.9
Bandlaguda,14-06-2021,4.9,22.7,32.2,57.0,91.8,0.0,11.1
Bandlaguda,15-06-2021,0.1,23.9,31.5,60.0,89.6,0.0,13.3
Bandlaguda,16-06-2021,1.8,24.5,32.6,50.7,86.9,0.0,14.5
Bandlaguda,17-06-2021,0.0,24.2,31.1,58.0,80.2,0.6,11.7
Bandlaguda,18-06-2021,0.0,24.6,32.6,47.3,81.8,0.3,18.5
Bandlaguda,19-06-2021,0.0,24.1,31.4,57.7,79.2,0.0,13.0
Bandlaguda,20-06-2021,0.0,23.9,30.3,56.1,80.7,0.0,15.1
Bandlaguda,21-06-2021,0.0,24.4,33.2,43.3,77.7,0.4,15.5
Bandlaguda,22-06-2021,0.0,25.9,34.0,39.9,74.8,0.0,13.9
Bandlaguda,23-06-2021,0.4,25.0,34.3,41.8,80.0,0.0,15.0
Bandlaguda,24-06-2021,0.1,24.7,31.5,50.4,78.5,0.0,13.9
Bandlaguda,25-06-2021,0.0,24.0,30.3,59.5,81.2,0.4,15.6
Bandlaguda,26-06-2021,0.0,24.6,31.9,53.6,77.1,0.3,14.8
Bandlaguda,27-06-2021,4.7,23.7,33.0,50.4,90.4,0.0,12.6
Bandlaguda,28-06-2021,2.4,23.5,28.4,71.6,90.6,0.0,13.3
Bandlaguda,29-06-2021,0.0,24.5,31.2,60.0,85.0,0.0,7.8
Bandlaguda,30-06-2021,9.3,25.7,33.6,48.1,89.8,0.0,9.0
Charminar,01-06-2021,0.0,26.5,38.1,36.8,76.8,0.0,7.1
Charminar,02-06-2021,1.7,24.4,37.5,39.2,83.7,0.0,7.7
Charminar,03-06-2021,0.0,25.3,34.7,47.8,81.8,0.0,34.0
Charminar,04-06-2021,0.0,25.7,32.7,50.7,79.4,0.0,6.9
Charminar,05-06-2021,0.4,25.2,34.9,47.4,83.5,0.0,5.4
Charminar,06-06-2021,2.3,24.7,34.9,41.2,89.8,0.0,6.4
Charminar,07-06-2021,0.0,26.6,35.2,39.8,81.2,0.0,5.2
Charminar,08-06-2021,0.0,26.5,35.5,42.7,74.2,0.0,3.9
Charminar,09-06-2021,0.0,26.7,37.3,37.3,74.2,0.1,4.6
Charminar,10-06-2021,0.0,25.4,31.7,56.8,74.8,0.4,3.5
Charminar,11-06-2021,12.8,23.4,32.7,55.3,90.7,0.3,6.0
Charminar,12-06-2021,0.0,24.6,31.7,53.8,79.4,0.7,6.3
Charminar,13-06-2021,0.0,24.9,33.0,53.5,80.4,0.2,5.3
Charminar,14-06-2021,14.7,23.4,32.8,56.6,92.0,0.2,5.3
Charminar,15-06-2021,0.0,24.1,32.5,56.9,87.8,0.2,3.6
Charminar,16-06-2021,2.1,25.0,33.3,51.4,85.3,0.0,5.2
Charminar,17-06-2021,0.0,24.9,32.4,58.2,78.0,0.5,4.0
Charminar,18-06-2021,0.0,25.4,33.8,46.4,79.2,0.6,5.9
Charminar,19-06-2021,0.0,24.8,32.5,57.7,77.7,0.4,4.4
Charminar,20-06-2021,0.0,24.5,31.7,54.2,79.0,0.4,4.6
Charminar,21-06-2021,0.0,25.2,34.6,41.6,76.7,0.4,5.5
Charminar,22-06-2021,0.0,26.7,35.4,40.3,74.8,0.2,5.9
Charminar,23-06-2021,0.0,27.1,34.5,41.7,74.2,0.0,4.8
Charminar,24-06-2021,0.3,25.5,32.3,51.3,76.7,0.0,3.4
Charminar,25-06-2021,0.0,24.4,30.9,59.5,79.5,0.4,6.2
Charminar,26-06-2021,0.0,25.2,31.9,52.8,76.3,0.4,5.7
Charminar,27-06-2021,5.8,24.3,32.9,52.9,90.5,0.0,5.3
Charminar,28-06-2021,9.9,23.9,28.8,70.0,90.8,0.0,4.7
Charminar,29-06-2021,0.0,25.1,32.8,58.3,83.3,0.0,4.8
Charminar,30-06-2021,17.5,25.6,35.2,45.5,86.0,0.0,5.4
Golkonda,01-06-2021,0.2,25.0,36.3,36.3,82.7,0.0,10.8
Golkonda,02-06-2021,7.8,23.0,36.9,31.0,100.0,0.0,12.0
Golkonda,03-06-2021,2.5,23.8,33.2,47.7,91.3,0.0,9.0
Golkonda,04-06-2021,0.0,24.8,33.0,48.5,83.5,0.0,10.0
Golkonda,05-06-2021,5.2,23.6,34.0,44.2,100.0,0.0,7.4
Golkonda,06-06-2021,0.3,24.4,34.4,38.9,90.3,0.0,8.4
Golkonda,07-06-2021,0.0,25.4,34.1,39.5,83.2,0.0,6.4
Golkonda,08-06-2021,0.0,25.4,35.3,37.2,74.4,0.0,10.9
Golkonda,09-06-2021,0.0,25.8,35.3,34.2,76.3,0.1,13.9
Golkonda,10-06-2021,0.0,24.4,30.9,53.6,77.9,0.2,11.2
Golkonda,11-06-2021,13.8,22.3,32.1,50.3,100.0,0.1,14.0
Golkonda,12-06-2021,0.1,23.7,30.1,57.1,86.4,0.5,14.8
Golkonda,13-06-2021,0.0,24.0,32.8,52.0,86.1,0.2,11.9
Golkonda,14-06-2021,11.0,22.5,32.5,55.0,100.0,0.0,10.8
Golkonda,15-06-2021,0.2,23.4,32.1,57.6,99.1,0.3,14.5
Golkonda,16-06-2021,1.4,23.5,32.9,46.5,96.5,0.0,15.4
Golkonda,17-06-2021,0.0,24.1,30.4,60.2,83.1,0.8,12.0
Golkonda,18-06-2021,0.0,24.7,32.4,45.0,84.0,0.8,15.2
Golkonda,19-06-2021,0.0,23.9,30.2,55.1,85.2,1.8,12.2
Golkonda,20-06-2021,0.0,23.6,30.3,52.6,85.0,0.8,13.5
Golkonda,21-06-2021,0.0,24.1,33.2,36.9,82.0,0.1,10.8
Golkonda,22-06-2021,0.0,25.5,34.2,33.5,75.1,0.0,13.8
Golkonda,23-06-2021,1.4,24.2,33.2,39.5,81.4,0.0,12.6
Golkonda,24-06-2021,0.0,24.5,30.7,51.0,82.4,0.0,9.2
Golkonda,25-06-2021,0.0,23.5,29.2,59.2,86.9,0.6,14.8
Golkonda,26-06-2021,0.0,24.4,29.9,52.6,82.7,0.0,12.2
Golkonda,27-06-2021,4.2,23.3,32.3,51.4,100.0,0.0,11.8
Golkonda,28-06-2021,4.6,22.8,27.7,75.9,100.0,0.0,11.0
Golkonda,29-06-2021,0.0,23.3,31.4,66.6,99.7,0.0,7.3
Golkonda,30-06-2021,24.3,23.6,34.5,45.4,100.0,0.0,6.5
Himayatnagar,01-06-2021,0.4,26.4,38.7,39.1,76.5,0.0,6.8
Himayatnagar,02-06-2021,4.7,24.3,36.1,40.7,91.6,0.0,7.9
Himayatnagar,03-06-2021,0.0,24.4,34.9,47.4,85.4,0.0,5.6
Himayatnagar,04-06-2021,0.0,25.7,34.0,51.4,79.5,0.0,5.5
Himayatnagar,05-06-2021,0.7,25.0,34.1,48.1,88.0,0.0,5.7
Himayatnagar,06-06-2021,12.8,24.1,34.4,44.6,99.9,0.0,3.7
Himayatnagar,07-06-2021,0.0,25.8,33.6,43.9,99.9,0.0,3.7
Himayatnagar,08-06-2021,0.0,26.3,36.5,42.7,73.3,0.0,7.5
Himayatnagar,09-06-2021,0.0,26.4,36.1,38.6,73.4,0.0,9.1
Himayatnagar,10-06-2021,0.0,24.9,33.6,57.1,76.4,0.0,11.3
Himayatnagar,11-06-2021,19.2,23.2,32.9,53.8,99.9,0.0,12.0
Himayatnagar,12-06-2021,0.0,24.3,32.3,57.2,91.0,0.3,12.2
Himayatnagar,13-06-2021,0.0,24.5,34.0,55.7,83.3,0.0,59.4
Himayatnagar,14-06-2021,8.7,22.5,33.6,56.5,91.1,0.0,56.5
Himayatnagar,15-06-2021,0.0,24.5,32.0,57.8,99.9,0.0,65.1
Himayatnagar,16-06-2021,1.8,24.6,34.8,52.0,93.0,0.0,65.1
Himayatnagar,17-06-2021,0.0,24.7,32.1,56.9,79.4,0.7,8.8
Himayatnagar,18-06-2021,0.0,25.1,34.5,47.5,81.0,0.0,13.9
Himayatnagar,19-06-2021,0.0,24.5,32.5,57.2,79.6,0.0,13.1
Himayatnagar,20-06-2021,0.0,24.1,32.3,54.3,81.8,0.0,11.3
Himayatnagar,21-06-2021,0.0,24.8,34.6,42.2,76.9,0.0,10.9
Himayatnagar,22-06-2021,0.0,26.4,34.2,42.6,74.8,0.0,9.2
Himayatnagar,23-06-2021,0.0,26.2,34.3,44.3,75.5,0.0,10.1
Himayatnagar,24-06-2021,0.0,24.7,32.9,52.9,79.7,0.0,10.5
Himayatnagar,25-06-2021,0.0,24.1,30.4,57.6,83.1,0.0,10.5
Himayatnagar,26-06-2021,0.0,25.0,32.8,52.8,77.4,0.0,10.4
Himayatnagar,27-06-2021,4.0,24.1,34.0,50.6,99.9,0.0,7.5
Himayatnagar,28-06-2021,43.0,23.8,30.7,68.6,99.9,0.0,10.9
Himayatnagar,29-06-2021,0.0,24.9,33.6,60.1,93.4,0.0,6.4
Himayatnagar,30-06-2021,17.8,25.5,34.9,47.0,99.9,0.0,41.5
Khairatabad,01-06-2021,0.0,25.9,37.5,37.9,76.9,0.0,8.8
Khairatabad,02-06-2021,17.1,23.4,37.4,39.7,95.3,0.0,7.2
Khairatabad,03-06-2021,9.7,23.0,35.7,46.6,94.5,0.0,4.9
Khairatabad,04-06-2021,0.0,24.5,32.8,50.8,88.5,0.0,3.3
Khairatabad,05-06-2021,3.3,24.1,34.8,47.5,93.6,0.0,6.5
Khairatabad,06-06-2021,1.9,24.1,34.5,45.1,94.7,0.0,6.5
Khairatabad,07-06-2021,0.0,25.4,35.7,41.6,88.4,0.0,6.8
Khairatabad,08-06-2021,0.0,25.5,36.0,43.0,73.6,0.0,7.6
Khairatabad,09-06-2021,0.0,25.8,36.2,38.4,75.2,0.4,11.3
Khairatabad,10-06-2021,0.0,24.1,32.3,55.9,77.1,0.2,9.4
Khairatabad,11-06-2021,23.1,22.7,32.9,53.0,96.2,0.0,10.6
Khairatabad,12-06-2021,0.0,23.7,31.2,56.4,87.3,0.1,12.7
Khairatabad,13-06-2021,0.0,23.7,33.2,47.3,88.2,0.1,8.6
Khairatabad,14-06-2021,17.0,22.3,33.0,54.9,96.5,0.0,9.6
Khairatabad,15-06-2021,0.4,23.7,32.8,56.1,94.0,0.0,8.6
Khairatabad,16-06-2021,9.1,23.9,34.3,48.5,92.7,0.0,9.5
Khairatabad,17-06-2021,0.0,24.0,32.4,56.0,82.3,0.3,12.6
Khairatabad,18-06-2021,0.0,24.7,32.6,48.0,82.5,0.3,9.2
Khairatabad,19-06-2021,0.1,23.9,31.4,56.2,82.6,0.3,11.8
Khairatabad,20-06-2021,0.6,23.4,31.3,54.3,84.6,0.0,14.7
Khairatabad,21-06-2021,0.0,24.1,34.8,40.1,79.7,0.3,10.9
Khairatabad,22-06-2021,0.0,25.6,36.0,41.0,74.8,0.0,8.8
Khairatabad,23-06-2021,0.1,26.1,34.6,43.7,74.2,0.0,9.7
Khairatabad,24-06-2021,0.0,24.1,31.0,52.3,82.1,0.0,8.1
Khairatabad,25-06-2021,0.0,23.5,30.6,58.0,85.5,0.3,9.8
Khairatabad,26-06-2021,0.0,24.0,32.1,53.5,82.2,0.3,10.2
Khairatabad,27-06-2021,4.1,23.7,35.0,48.0,93.3,0.0,6.3
Khairatabad,28-06-2021,18.4,23.1,30.2,64.9,94.6,0.0,7.6
Khairatabad,29-06-2021,0.0,24.4,32.6,54.0,86.6,0.0,5.2
Khairatabad,30-06-2021,3.2,25.6,35.4,46.4,93.7,0.0,8.5
Maredpally,01-06-2021,0.0,26.1,38.1,35.2,75.9,0.0,9.1
Maredpally,02-06-2021,8.7,23.0,36.3,38.0,100.0,0.0,9.9
Maredpally,03-06-2021,3.9,24.3,34.6,47.7,95.4,0.0,8.6
Maredpally,04-06-2021,1.3,24.9,31.2,53.8,92.5,0.0,6.6
Maredpally,05-06-2021,4.7,23.2,33.6,49.8,100.0,0.0,7.0
Maredpally,06-06-2021,20.5,22.9,33.8,43.3,100.0,0.0,9.3
Maredpally,07-06-2021,0.0,24.8,34.2,46.1,100.0,0.0,9.5
Maredpally,08-06-2021,0.0,25.3,34.8,41.6,88.7,0.0,7.6
Maredpally,09-06-2021,0.0,26.0,35.8,36.6,77.3,0.0,9.8
Maredpally,10-06-2021,0.0,24.4,31.5,55.6,81.7,0.0,7.1
Maredpally,11-06-2021,26.3,22.5,32.0,54.4,100.0,0.0,9.5
Maredpally,12-06-2021,3.8,23.8,30.7,59.4,100.0,0.0,8.5
Maredpally,13-06-2021,0.0,24.0,32.7,55.9,90.4,0.0,10.7
Maredpally,14-06-2021,15.2,22.1,32.6,51.5,100.0,0.0,8.3
Maredpally,15-06-2021,0.1,23.1,32.0,59.1,100.0,0.0,9.8
Maredpally,16-06-2021,22.9,23.4,32.9,51.4,100.0,0.0,8.8
Maredpally,17-06-2021,0.0,24.4,31.8,55.5,93.5,0.0,9.6
Maredpally,18-06-2021,0.0,25.0,32.8,47.6,86.5,0.2,11.2
Maredpally,19-06-2021,0.5,24.3,31.1,56.5,86.2,0.0,9.8
Maredpally,20-06-2021,0.6,23.7,31.7,51.3,94.2,0.0,14.2
Maredpally,21-06-2021,0.0,24.5,33.5,39.8,79.4,0.0,7.8
Maredpally,22-06-2021,0.0,26.0,33.8,41.0,77.2,0.0,7.3
Maredpally,23-06-2021,0.0,26.8,34.1,42.4,69.6,0.0,7.8
Maredpally,24-06-2021,0.0,24.3,31.1,51.9,81.5,0.0,5.9
Maredpally,25-06-2021,0.0,24.1,30.1,57.0,82.6,0.2,8.3
Maredpally,26-06-2021,0.0,25.3,32.5,50.6,82.3,0.4,7.7
Maredpally,27-06-2021,3.6,23.0,33.1,54.1,100.0,0.0,8.5
Maredpally,28-06-2021,55.7,23.0,29.1,67.5,100.0,0.0,9.0
Maredpally,29-06-2021,0.0,24.3,31.7,60.0,94.9,0.0,6.5
Maredpally,30-06-2021,57.5,24.1,35.0,45.5,100.0,0.0,7.2
Musheerabad,01-06-2021,0.4,26.0,37.2,33.1,74.6,0.0,19.0
Musheerabad,02-06-2021,15.7,24.0,36.1,39.9,91.4,0.0,64.5
Musheerabad,03-06-2021,0.2,24.4,34.2,47.9,91.4,0.0,20.0
Musheerabad,04-06-2021,1.3,24.2,32.0,52.7,89.8,0.0,65.1
Musheerabad,05-06-2021,2.1,24.4,33.5,50.5,100.0,0.0,61.0
Musheerabad,06-06-2021,14.3,23.8,33.6,42.7,100.0,0.0,61.1
Musheerabad,07-06-2021,0.0,25.6,33.4,42.5,100.0,0.0,15.2
Musheerabad,08-06-2021,0.0,26.1,34.4,43.9,78.7,0.0,35.9
Musheerabad,09-06-2021,0.0,25.9,35.2,38.9,77.5,0.0,46.0
Musheerabad,10-06-2021,0.0,24.8,31.3,57.6,79.9,0.0,33.1
Musheerabad,11-06-2021,26.5,22.3,32.9,57.4,100.0,0.0,46.8
Musheerabad,12-06-2021,0.1,24.2,30.4,59.2,95.7,0.0,46.3
Musheerabad,13-06-2021,0.0,24.4,32.9,58.1,88.9,0.0,34.7
Musheerabad,14-06-2021,13.5,22.6,32.5,58.0,100.0,0.0,34.2
Musheerabad,15-06-2021,0.0,23.4,32.2,59.0,100.0,0.0,45.5
Musheerabad,16-06-2021,2.9,24.4,32.9,52.8,100.0,0.0,51.4
Musheerabad,17-06-2021,0.0,24.6,31.6,58.4,90.9,0.5,15.1
Musheerabad,18-06-2021,0.0,24.9,32.8,48.7,85.1,0.0,33.8
Musheerabad,19-06-2021,0.0,24.3,30.7,58.6,84.3,0.8,56.9
Musheerabad,20-06-2021,0.3,23.9,31.6,54.3,87.2,0.4,52.9
Musheerabad,21-06-2021,0.0,24.7,34.5,40.3,80.5,0.1,60.1
Musheerabad,22-06-2021,0.0,26.2,34.5,41.4,77.5,0.0,65.1
Musheerabad,23-06-2021,0.0,26.7,34.6,44.6,76.2,0.0,65.1
Musheerabad,24-06-2021,0.1,24.6,30.8,53.6,82.2,0.0,50.9
Musheerabad,25-06-2021,0.0,24.2,30.4,60.9,83.8,0.0,24.3
Musheerabad,26-06-2021,0.0,24.9,32.4,55.2,81.3,0.8,4.0
Musheerabad,27-06-2021,4.4,23.1,33.6,53.1,100.0,0.1,5.3
Musheerabad,28-06-2021,67.4,23.2,28.9,71.1,100.0,0.0,3.3
Musheerabad,29-06-2021,0.0,24.4,32.1,59.4,97.6,0.0,65.1
Musheerabad,30-06-2021,25.9,23.5,35.0,47.5,100.0,0.0,58.7
Nampally,01-06-2021,0.0,26.1,38.4,36.3,78.3,0.1,3.5
Nampally,02-06-2021,3.1,24.1,37.5,36.8,100.0,0.0,3.4
Nampally,03-06-2021,0.1,24.4,35.2,47.1,88.2,0.0,3.0
Nampally,04-06-2021,0.0,25.8,32.0,51.7,81.3,0.0,2.5
Nampally,05-06-2021,2.2,24.1,34.8,45.9,100.0,0.0,25.0
Nampally,06-06-2021,2.1,24.2,34.8,41.1,100.0,0.0,2.3
Nampally,07-06-2021,0.0,24.3,35.3,39.1,100.0,0.0,2.3
Nampally,08-06-2021,0.0,26.1,35.7,40.1,72.4,0.0,3.4
Nampally,09-06-2021,0.0,26.3,36.9,35.1,73.3,0.1,3.7
Nampally,10-06-2021,0.0,24.8,31.7,56.5,74.8,0.0,3.0
Nampally,11-06-2021,12.9,22.6,32.0,53.1,100.0,0.2,4.8
Nampally,12-06-2021,0.0,24.2,31.1,53.9,88.5,0.0,4.9
Nampally,13-06-2021,0.0,24.5,32.8,55.1,84.9,0.2,3.5
Nampally,14-06-2021,11.6,22.7,32.7,55.0,100.0,0.1,2.9
Nampally,15-06-2021,0.0,23.4,32.2,55.3,100.0,0.1,3.2
Nampally,16-06-2021,1.7,24.0,33.7,49.3,100.0,0.0,3.3
Nampally,17-06-2021,0.0,24.7,31.7,56.7,89.0,0.3,2.9
Nampally,18-06-2021,0.0,25.1,33.4,45.6,83.9,0.3,3.9
Nampally,19-06-2021,0.0,24.5,31.7,56.9,83.9,0.1,13.3
Nampally,20-06-2021,0.1,24.1,31.8,53.3,83.6,0.0,11.7
Nampally,21-06-2021,0.0,24.7,34.6,40.4,79.1,0.0,51.0
Nampally,22-06-2021,0.0,26.3,35.2,39.7,74.8,0.1,2.5
Nampally,23-06-2021,0.4,25.8,34.2,42.3,76.7,0.0,3.7
Nampally,24-06-2021,0.4,25.0,31.7,53.0,96.5,0.0,3.0
Nampally,25-06-2021,0.0,24.0,30.1,60.0,85.2,0.2,4.0
Nampally,26-06-2021,0.0,25.0,31.5,53.4,80.3,0.4,4.5
Nampally,27-06-2021,5.1,23.5,33.0,51.8,100.0,0.1,3.6
Nampally,28-06-2021,16.6,22.6,28.6,69.9,100.0,0.0,4.0
Nampally,29-06-2021,0.0,24.5,32.7,59.0,94.3,0.0,48.9
Nampally,30-06-2021,16.1,24.0,35.4,47.2,100.0,0.0,22.9
Saidabad,01-06-2021,0.0,26.2,37.4,34.6,77.8,0.0,13.3
Saidabad,02-06-2021,10.2,22.8,36.3,36.4,100.0,0.0,10.8
Saidabad,03-06-2021,0.0,25.0,33.7,51.8,88.7,0.0,10.4
Saidabad,04-06-2021,0.0,25.3,32.8,51.1,86.9,0.0,9.6
Saidabad,05-06-2021,6.5,24.5,34.1,49.3,99.7,0.0,7.7
Saidabad,06-06-2021,8.7,23.5,34.8,42.6,100.0,0.0,11.2
Saidabad,07-06-2021,0.0,25.5,34.0,42.0,100.0,0.0,9.0
Saidabad,08-06-2021,0.0,26.1,34.4,43.9,73.6,0.0,13.6
Saidabad,09-06-2021,0.0,26.1,35.5,37.5,76.4,0.0,18.8
Saidabad,10-06-2021,0.0,25.0,31.2,57.3,76.2,0.0,14.2
Saidabad,11-06-2021,13.5,22.9,32.7,54.6,100.0,0.0,13.6
Saidabad,12-06-2021,0.0,24.2,30.9,54.8,88.8,0.0,16.0
Saidabad,13-06-2021,0.0,24.5,32.5,54.6,88.8,0.0,16.7
Saidabad,14-06-2021,10.3,22.7,32.5,57.0,100.0,0.0,15.6
Saidabad,15-06-2021,0.0,24.2,32.3,58.2,100.0,0.0,16.1
Saidabad,16-06-2021,2.3,24.7,32.8,51.8,100.0,0.0,14.5
Saidabad,17-06-2021,0.0,24.6,30.8,59.6,84.6,0.0,15.5
Saidabad,18-06-2021,0.0,25.0,33.0,47.2,86.0,0.0,15.2
Saidabad,19-06-2021,0.0,24.4,31.3,58.2,82.7,0.0,16.1
Saidabad,20-06-2021,0.0,24.1,30.9,55.0,84.6,0.0,15.5
